STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
160200,99999, 20091023,   52.7,19,   46.7,19, 9999.9, 0, 9999.9, 0,   7.1,17,   2.1,19,   4.1, 999.9,   61.0 ,  42.1 , 0.00I,999.9, 000000,
160200,99999, 20091024,   54.8,20,   43.2,20, 9999.9, 0, 9999.9, 0,   6.3,18,   1.9,20,   4.1, 999.9,   70.2 ,  43.2 , 0.00I,999.9, 000000,
160200,99999, 20091025,   53.0,20,   42.8,20, 9999.9, 0, 9999.9, 0,   6.3,18,   0.8,20,   2.9, 999.9,   68.7 ,  41.4 , 0.00I,999.9, 000000,
160200,99999, 20091026,   50.9,19,   42.5,19, 1018.2, 4,  989.4, 4,   6.9,16,   1.8,19,   4.1, 999.9,   66.0 ,  37.4 , 0.00I,999.9, 000000,
160200,99999, 20091027,   49.6,20,   40.0,20, 9999.9, 0, 9999.9, 0,   6.2,18,   0.9,20,   2.9, 999.9,   65.1 ,  35.4 , 0.00E,999.9, 000000,
160200,99999, 20091028,   49.0,20,   39.8,20, 9999.9, 0, 9999.9, 0,   6.8,18,   2.2,20,  32.1, 999.9,   63.1 ,  35.6 , 0.00I,999.9, 000000,
160200,99999, 20091029,   50.4,19,   41.3,19, 9999.9, 0, 9999.9, 0,   6.2,17,   2.5,19,   5.1, 999.9,   66.2*,  37.8 , 0.00I,999.9, 000000,
160200,99999, 20091030,   49.7,20,   39.8,20, 9999.9, 0, 9999.9, 0,   6.3,18,   2.4,20,   6.0, 999.9,   63.3 ,  33.3 , 0.00I,999.9, 000000,
160200,99999, 20091031,   50.5,20,   40.9,20, 9999.9, 0, 9999.9, 0,   6.3,18,   1.7,20,   7.0, 999.9,   60.3 ,  40.5*, 0.00I,999.9, 000000,
160200,99999, 20091101,   44.7,19,   37.1,19, 9999.9, 0, 9999.9, 0,   6.2,17,   1.7,19,   4.1, 999.9,   59.0 ,  33.1 , 0.00I,999.9, 000000,
160200,99999, 20091102,   41.7,19,   39.2,19, 9999.9, 0, 9999.9, 0,   4.2,17,   1.8,19,   6.0, 999.9,   44.6*,  32.9 ,99.99 ,999.9, 010000,
160200,99999, 20091103,   48.4,17,   37.3,17, 9999.9, 0, 9999.9, 0,   6.6,17,   2.4,17,   5.1, 999.9,   62.6*,  39.2*, 0.00I,999.9, 000000,
160200,99999, 20091104,   39.3,17,   37.1,17, 9999.9, 0, 9999.9, 0,   6.9,17,   1.3,17,   2.9, 999.9,   42.8*,  33.8*,99.99 ,999.9, 010000,
160200,99999, 20091105,   41.8,18,   36.0,18, 9999.9, 0, 9999.9, 0,   6.9,18,   2.5,18,   4.1, 999.9,   51.8*,  32.0*, 0.00I,999.9, 000000,
160200,99999, 20091106,   42.9,18,   41.0,18, 9999.9, 0, 9999.9, 0,   6.6,18,   1.1,18,   2.9, 999.9,   50.0*,  35.6*,99.99 ,999.9, 010000,
160200,99999, 20091107,   41.3,18,   36.9,18, 9999.9, 0, 9999.9, 0,   6.7,18,   1.6,18,   4.1, 999.9,   50.0*,  30.2*,99.99 ,999.9, 010000,
160200,99999, 20091108,   44.5,18,   42.6,18, 9999.9, 0, 9999.9, 0,   6.5,18,   2.3,18,   5.1, 999.9,   48.2*,  41.0*,99.99 ,999.9, 010000,
160200,99999, 20091109,   46.8,18,   43.1,18, 9999.9, 0, 9999.9, 0,   6.2,18,   2.0,18,   4.1, 999.9,   53.6*,  42.8*, 0.00I,999.9, 000000,
160200,99999, 20091110,   48.7,18,   37.1,18, 9999.9, 0, 9999.9, 0,   6.7,18,   2.2,18,   8.0, 999.9,   59.0*,  41.0*, 0.00I,999.9, 000000,
160200,99999, 20091111,   43.3,18,   31.2,18, 9999.9, 0, 9999.9, 0,   6.2,18,   1.9,18,   2.9, 999.9,   59.0*,  30.2*, 0.00I,999.9, 000000,
160200,99999, 20091112,   38.8,18,   29.6,17, 9999.9, 0, 9999.9, 0,   6.2,18,   2.2,18,   5.1, 999.9,   51.8*,  24.8*, 0.00I,999.9, 000000,
160200,99999, 20091113,   41.0,17,   32.3,17, 9999.9, 0, 9999.9, 0,   6.3,17,   1.9,17,   4.1, 999.9,   51.8*,  28.4*, 0.00I,999.9, 000000,
160200,99999, 20091114,   42.8,18,   37.5,18, 9999.9, 0, 9999.9, 0,   7.0,18,   1.8,18,   5.1, 999.9,   46.4*,  37.4*, 0.00I,999.9, 000000,
160200,99999, 20091115,   48.0,18,   42.0,18, 9999.9, 0, 9999.9, 0,   7.0,18,   1.8,18,   5.1, 999.9,   55.4*,  39.2*, 0.00I,999.9, 000000,
160200,99999, 20091116,   50.2,18,   45.7,18, 9999.9, 0, 9999.9, 0,   6.8,18,   1.9,18,   2.9, 999.9,   53.8 ,  46.4*, 0.00I,999.9, 000000,
160200,99999, 20091117,   48.8,20,   44.9,20, 9999.9, 0, 9999.9, 0,   6.9,18,   2.4,20,   4.1, 999.9,   55.8 ,  39.2*, 0.00I,999.9, 000000,
160200,99999, 20091118,   48.1,20,   42.7,20, 9999.9, 0, 9999.9, 0,   6.5,18,   1.4,20,   5.1, 999.9,   61.2 ,  37.9 , 0.00I,999.9, 000000,
160200,99999, 20091119,   43.3,20,   39.2,20, 9999.9, 0, 9999.9, 0,   6.3,18,   0.9,20,   2.9, 999.9,   59.7 ,  32.7 , 0.00I,999.9, 000000,
160200,99999, 20091120,   43.6,20,   35.4,20, 9999.9, 0, 9999.9, 0,   6.3,18,   1.7,20,   2.9, 999.9,   58.3 ,  32.2 , 0.00E,999.9, 000000,
160200,99999, 20091121,   40.6,20,   34.9,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.2,20,   2.9, 999.9,   56.8 ,  29.7 , 0.00E,999.9, 000000,
160200,99999, 20091122,   39.7,20,   34.5,20, 9999.9, 0, 9999.9, 0,   6.7,18,   1.8,20,   4.1, 999.9,   50.0*,  26.4 , 0.00I,999.9, 000000,
160200,99999, 20091123,   46.3,20,   39.0,20, 9999.9, 0, 9999.9, 0,   6.6,18,   1.8,20,   4.1, 999.9,   56.8 ,  39.7 , 0.00I,999.9, 000000,
160200,99999, 20091124,   46.1,20,   39.9,20, 9999.9, 0, 9999.9, 0,   6.5,18,   2.1,20,   5.1, 999.9,   58.3 ,  37.4*, 0.00I,999.9, 000000,
160200,99999, 20091125,   43.6,20,   37.7,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.4,20,   6.0, 999.9,   55.4*,  32.9 , 0.00I,999.9, 000000,
160200,99999, 20091126,   46.3,20,   42.1,20, 9999.9, 0, 9999.9, 0,   3.3,18,   2.0,20,   5.1, 999.9,   50.0 ,  40.1 ,99.99 ,999.9, 010000,
160200,99999, 20091127,   46.8,18,   43.4,18, 9999.9, 0, 9999.9, 0,   2.6,16,   0.9,18,   2.9, 999.9,   51.8 ,  44.6*, 0.00E,999.9, 000000,
160200,99999, 20091128,   46.2,19,   39.5,19, 9999.9, 0, 9999.9, 0,   6.1,17,   2.3,19,   5.1, 999.9,   56.5 ,  37.4*, 0.00I,999.9, 000000,
160200,99999, 20091129,   43.2,18,   38.6,18, 9999.9, 0, 9999.9, 0,   6.1,17,   2.6,18,   4.1, 999.9,   46.8 ,  38.1 ,99.99 ,999.9, 010000,
160200,99999, 20091130,   41.5,20,   39.5,20, 9999.9, 0, 9999.9, 0,   3.3,18,   1.1,20,   4.1, 999.9,   43.7*,  39.2*, 1.65F,999.9, 010000,
160200,99999, 20091201,   41.4,20,   39.0,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.1,20,   4.1, 999.9,   44.4 ,  35.6*, 0.55F,999.9, 010000,
160200,99999, 20091202,   36.8,20,   31.7,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.7,20,   4.1, 999.9,   52.3 ,  30.2*, 0.00E,999.9, 000000,
160200,99999, 20091203,   34.6,20,   28.0,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.8,20,   2.9, 999.9,   44.6 ,  26.6 , 0.00I,999.9, 000000,
160200,99999, 20091204,   33.0,20,   31.2,20, 9999.9, 0, 9999.9, 0,   3.0,18,   1.1,20,   4.1, 999.9,   35.6*,  28.2 , 0.28F,999.9, 111000,
160200,99999, 20091205,   38.2,19,   32.3,19, 9999.9, 0, 9999.9, 0,   6.6,18,   1.2,19,   2.9, 999.9,   48.7 ,  32.5 , 0.20F,999.9, 000000,
160200,99999, 20091206,   35.7,20,   31.0,20, 9999.9, 0, 9999.9, 0,   6.9,18,   1.6,20,   2.9, 999.9,   42.4 ,  28.6 , 0.00E,999.9, 000000,
160200,99999, 20091207,   38.0,19,   33.9,19, 9999.9, 0, 9999.9, 0,   6.2,17,   1.1,19,   2.9, 999.9,   44.4 ,  29.1 , 0.00H,999.9, 010000,
160200,99999, 20091208,   40.7,20,   36.8,20, 9999.9, 0, 9999.9, 0,   4.6,18,   1.9,20,   5.1, 999.9,   45.5 ,  38.7*, 0.24F,999.9, 010000,
160200,99999, 20091209,   40.1,20,   29.9,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.6,20,   6.0, 999.9,   55.4 ,  28.9 , 0.00E,999.9, 000000,
160200,99999, 20091210,   36.5,20,   30.0,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.4,20,   4.1, 999.9,   48.9 ,  30.0 , 0.00I,999.9, 000000,
160200,99999, 20091211,   34.7,19,   29.8,19, 9999.9, 0, 9999.9, 0,   6.6,17,   2.3,19,   5.1, 999.9,   46.2 ,  26.8 , 0.00E,999.9, 000000,
160200,99999, 20091212,   39.0,20,   26.9,20, 9999.9, 0, 9999.9, 0,   7.0,18,   1.8,20,   5.1, 999.9,   48.2 ,  30.2*, 0.00I,999.9, 000000,
160200,99999, 20091213,   36.8,20,   27.8,20, 9999.9, 0, 9999.9, 0,   7.0,18,   1.8,20,   5.1, 999.9,   42.8*,  32.0*, 0.00I,999.9, 000000,
160200,99999, 20091214,   32.6,20,   23.9,20, 9999.9, 0, 9999.9, 0,   6.5,18,   2.2,20,   4.1, 999.9,   43.7 ,  26.8 , 0.00I,999.9, 000000,
160200,99999, 20091215,   28.8,20,   18.9,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.9,20,   4.1, 999.9,   38.5 ,  21.2*, 0.00I,999.9, 000000,
160200,99999, 20091216,   26.5,20,   16.4,20, 9999.9, 0, 9999.9, 0,   6.2,18,   0.8,20,   2.9, 999.9,   38.7 ,  19.2 , 0.00I,999.9, 000000,
160200,99999, 20091217,   26.2,20,   12.1,20, 9999.9, 0, 9999.9, 0,   6.2,18,   3.0,20,   8.0,  18.1,   35.2 ,  17.2 , 0.00I,999.9, 000000,
160200,99999, 20091218,   23.2,20,    7.8,18, 9999.9, 0, 9999.9, 0,   6.3,18,   2.0,20,   4.1, 999.9,   32.0*,  17.6*, 0.00I,999.9, 000000,
160200,99999, 20091219,   27.9,20,    3.6,20, 9999.9, 0, 9999.9, 0,   6.5,18,   5.7,20,  15.0, 999.9,   37.4*,  18.7 , 0.00I,999.9, 000000,
160200,99999, 20091220,   21.7,18,    4.5,17, 9999.9, 0, 9999.9, 0,   6.3,16,   2.1,18,   5.1, 999.9,   32.7 ,  14.0*, 0.00I,999.9, 000000,
160200,99999, 20091221,   22.5,20,   13.2,20, 9999.9, 0, 9999.9, 0,   5.3,18,   1.2,20,   7.0, 999.9,   27.3 ,  10.6 , 0.00E,999.9, 001000,
160200,99999, 20091222,   28.6,20,   26.5,20, 9999.9, 0, 9999.9, 0,   3.4,18,   1.9,20,   5.1, 999.9,   32.0 ,  23.2 , 0.02E,999.9, 001000,
160200,99999, 20091223,   33.7,20,   33.4,20, 9999.9, 0, 9999.9, 0,   2.5,18,   1.6,20,   2.9, 999.9,   37.6 ,  30.0 , 0.43E,999.9, 111000,
160200,99999, 20091224,   35.0,18,   35.0,18, 9999.9, 0, 9999.9, 0,   0.7,16,   1.3,18,   2.9, 999.9,   37.4*,  33.3 , 1.26F,999.9, 110000,
160200,99999, 20091225,   37.5,20,   37.3,20, 9999.9, 0, 9999.9, 0,   3.7,18,   2.3,20,   6.0, 999.9,   44.1 ,  34.3 , 1.73F,999.9, 110000,
160200,99999, 20091226,   32.6,20,   27.6,20, 9999.9, 0, 9999.9, 0,   6.3,18,   2.0,20,   2.9, 999.9,   42.8 ,  27.5 , 0.00E,999.9, 000000,
160200,99999, 20091227,   29.7,20,   24.5,20, 9999.9, 0, 9999.9, 0,   6.4,18,   2.2,20,   5.1, 999.9,   40.5 ,  21.9*, 0.00I,999.9, 000000,
160200,99999, 20091228,   26.8,20,   21.7,20, 9999.9, 0, 9999.9, 0,   6.6,18,   1.0,20,   4.1, 999.9,   35.8 ,  17.2 , 0.00I,999.9, 000000,
160200,99999, 20091229,   31.3,18,   24.6,18, 9999.9, 0, 9999.9, 0,   6.9,16,   0.8,18,   4.1, 999.9,   44.6*,  22.6 , 0.00I,999.9, 000000,
160200,99999, 20091230,   35.1,17,   29.2,17, 9999.9, 0, 9999.9, 0,   5.4,17,   2.9,17,   6.0, 999.9,   50.0*,  32.0*,99.99 ,999.9, 011000,
160200,99999, 20091231,   35.4,17,   35.1,17, 9999.9, 0, 9999.9, 0,   2.5,17,   1.6,17,   5.1, 999.9,   37.4*,  33.8*, 0.08E,999.9, 110000,
160200,99999, 20100101,   34.2,19,   33.4,19, 9999.9, 0, 9999.9, 0,   3.9,17,   2.0,19,   8.0, 999.9,   40.5 ,  30.2*, 0.00I,999.9, 100000,
160200,99999, 20100102,   38.4,20,   15.0,20, 9999.9, 0, 9999.9, 0,   6.7,18,   9.4,20,  18.1,  28.0,   46.4 ,  30.2 , 0.00E,999.9, 000000,
160200,99999, 20100103,   28.2,20,   11.0,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.8,20,   9.9, 999.9,   44.4 ,  21.2*, 0.00I,999.9, 000000,
160200,99999, 20100104,   25.6,20,   13.1,20, 9999.9, 0, 9999.9, 0,   7.0,18,   1.7,20,   2.9, 999.9,   34.5 ,  16.2 , 0.00I,999.9, 000000,
160200,99999, 20100105,   29.2,20,   15.7,20, 9999.9, 0, 9999.9, 0,   7.0,18,   1.1,20,   2.9, 999.9,   32.0*,  24.6 , 0.00I,999.9, 000000,
160200,99999, 20100106,   32.4,20,   23.6,19, 9999.9, 0, 9999.9, 0,   7.0,18,   0.9,20,   4.1, 999.9,   40.6 ,  28.0*, 0.00I,999.9, 000000,
160200,99999, 20100107,   33.7,20,   29.7,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.6,20,   4.1, 999.9,   41.0*,  26.4 ,99.99 ,999.9, 001000,
160200,99999, 20100108,   34.5,17,   33.4,17, 9999.9, 0, 9999.9, 0,   3.3,17,   1.5,17,   2.9, 999.9,   37.4*,  32.0*,99.99 ,999.9, 111000,
160200,99999, 20100109,   35.7,18,   35.0,18, 9999.9, 0, 9999.9, 0,   4.0,18,   1.3,18,   2.9, 999.9,   39.2*,  32.0*,99.99 ,999.9, 010000,
160200,99999, 20100110,   37.2,18,   36.0,18, 9999.9, 0, 9999.9, 0,   3.2,18,   1.3,18,   4.1, 999.9,   42.8*,  33.8*, 0.00I,999.9, 100000,
160200,99999, 20100111,   37.6,18,   31.3,18, 9999.9, 0, 9999.9, 0,   7.1,18,   1.4,18,   2.9, 999.9,   41.4 ,  35.1*, 0.00I,999.9, 000000,
160200,99999, 20100112,   35.6,19,   34.4,19, 9999.9, 0, 9999.9, 0,   6.2,17,   1.1,19,   2.9, 999.9,   38.1 ,  33.8*, 0.00E,999.9, 010000,
160200,99999, 20100113,   35.2,18,   33.2,18, 9999.9, 0, 9999.9, 0,   5.0,18,   0.4,18,   2.9, 999.9,   39.7 ,  32.0*, 0.00I,999.9, 000000,
160200,99999, 20100114,   34.8,20,   29.8,20, 9999.9, 0, 9999.9, 0,   6.8,18,   1.2,20,   2.9, 999.9,   41.5 ,  26.6*, 0.00I,999.9, 000000,
160200,99999, 20100115,   34.0,20,   27.8,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.9,20,   2.9, 999.9,   43.7 ,  27.1*, 0.00I,999.9, 000000,
160200,99999, 20100116,   30.4,20,   24.6,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.3,20,   2.9, 999.9,   42.1 ,  21.2*, 0.00E,999.9, 000000,
160200,99999, 20100117,   33.1,20,   27.7,20, 9999.9, 0, 9999.9, 0,   6.6,18,   1.5,20,   2.9, 999.9,   41.0*,  26.6*, 0.00I,999.9, 000000,
160200,99999, 20100118,   32.3,20,   25.0,20, 9999.9, 0, 9999.9, 0,   6.3,18,   1.1,20,   2.9, 999.9,   45.3 ,  22.1 , 0.00E,999.9, 000000,
160200,99999, 20100119,   30.2,20,   22.2,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.4,20,   2.9, 999.9,   42.8 ,  21.2*, 0.00I,999.9, 000000,
160200,99999, 20100120,   29.2,19,   20.5,19, 9999.9, 0, 9999.9, 0,   6.2,17,   1.1,19,   2.9, 999.9,   41.0*,  18.1 , 0.00I,999.9, 000000,
160200,99999, 20100121,   29.4,19,   20.8,19, 9999.9, 0, 9999.9, 0,   6.6,17,   0.8,19,   4.1, 999.9,   41.5 ,  21.2 , 0.00E,999.9, 000000,
160200,99999, 20100122,   29.4,20,   22.8,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.7,20,   7.0, 999.9,   41.7 ,  19.4 , 0.00I,999.9, 000000,
160200,99999, 20100123,   30.3,20,   21.2,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.4,20,   2.9, 999.9,   41.0*,  22.8 , 0.00I,999.9, 000000,
160200,99999, 20100124,   27.6,20,   20.3,20, 9999.9, 0, 9999.9, 0,   6.1,18,   1.9,20,   4.1, 999.9,   39.2 ,  17.6*, 0.00I,999.9, 000000,
160200,99999, 20100125,   31.9,20,   21.7,20, 9999.9, 0, 9999.9, 0,   5.3,18,   1.2,20,   5.1, 999.9,   37.8 ,  26.2 , 0.00I,999.9, 000000,
160200,99999, 20100126,   28.2,20,   20.6,20, 9999.9, 0, 9999.9, 0,   5.6,18,   0.8,20,   2.9, 999.9,   33.8 ,  22.3 , 0.00I,999.9, 000000,
160200,99999, 20100127,   30.5,20,   17.4,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.3,20,   4.1, 999.9,   40.6 ,  19.6 , 0.00I,999.9, 000000,
160200,99999, 20100128,   31.2,20,   19.8,20, 9999.9, 0, 9999.9, 0,   6.8,18,   2.6,20,   8.9, 999.9,   41.9 ,  23.0 , 0.00I,999.9, 000000,
160200,99999, 20100129,   29.6,20,   19.2,20, 9999.9, 0, 9999.9, 0,   6.4,18,   2.2,20,   6.0, 999.9,   38.8 ,  19.9 , 0.00I,999.9, 000000,
160200,99999, 20100130,   35.7,20,   22.9,20, 9999.9, 0, 9999.9, 0,   5.9,18,   2.9,20,  14.0, 999.9,   43.3 ,  30.2*, 0.00I,999.9, 000000,
160200,99999, 20100131,   36.8,19,    1.5,19, 9999.9, 0, 9999.9, 0,   7.2,17,   9.6,19,  15.0, 999.9,   41.5 ,  28.4*, 0.00I,999.9, 000000,
160200,99999, 20100201,   28.3,20,   10.6,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.0,20,   4.1, 999.9,   37.4*,  17.6*, 0.00I,999.9, 000000,
160200,99999, 20100202,   29.6,18,   14.0,18, 9999.9, 0, 9999.9, 0,   6.2,18,   1.9,18,   4.1, 999.9,   41.0*,  17.6*, 0.00I,999.9, 000000,
160200,99999, 20100203,   30.8,18,   15.0,18, 9999.9, 0, 9999.9, 0,   6.5,18,   1.3,18,   2.9, 999.9,   42.8*,  17.6*, 0.00I,999.9, 000000,
160200,99999, 20100204,   32.1,18,   20.9,18, 9999.9, 0, 9999.9, 0,   6.6,18,   1.3,18,   4.1, 999.9,   41.0*,  21.2*, 0.00I,999.9, 000000,
160200,99999, 20100205,   32.6,18,   31.2,18, 9999.9, 0, 9999.9, 0,   1.8,18,   0.5,18,   1.9, 999.9,   33.8*,  32.0*,99.99 ,999.9, 101000,
160200,99999, 20100206,   37.0,18,   35.2,18, 9999.9, 0, 9999.9, 0,   6.3,18,   2.1,18,   5.1, 999.9,   41.0*,  33.8*, 0.00I,999.9, 000000,
160200,99999, 20100207,   43.8,16,   20.9,16, 9999.9, 0, 9999.9, 0,   6.3,16,   7.5,16,  15.0,  28.9,   53.6*,  32.0*, 0.00I,999.9, 000000,
160200,99999, 20100208,   36.0,17,   20.7,17, 9999.9, 0, 9999.9, 0,   6.2,17,   2.0,17,   4.1, 999.9,   46.4*,  28.4*, 0.00I,999.9, 000000,
160200,99999, 20100209,   32.2,18,   21.8,18, 9999.9, 0, 9999.9, 0,   6.4,18,   0.9,18,   2.9, 999.9,   39.4 ,  23.0*, 0.00I,999.9, 000000,
160200,99999, 20100210,   36.5,19,   23.9,19, 9999.9, 0, 9999.9, 0,   7.0,17,   2.8,19,   8.0, 999.9,   43.5 ,  28.0 ,99.99 ,999.9, 010000,
160200,99999, 20100211,   36.6,20,   22.2,20, 9999.9, 0, 9999.9, 0,   7.0,18,   2.8,20,   8.0, 999.9,   40.6 ,  33.8*, 0.00I,999.9, 000000,
160200,99999, 20100212,   36.8,20,   20.8,20, 9999.9, 0, 9999.9, 0,   6.2,18,   2.1,20,   7.0, 999.9,   48.7 ,  27.5 , 0.00I,999.9, 000000,
160200,99999, 20100213,   34.0,20,   18.3,20, 9999.9, 0, 9999.9, 0,   6.2,18,   1.9,20,   5.1, 999.9,   45.3 ,  26.1 , 0.00I,999.9, 000000,
160200,99999, 20100214,   33.8,20,   21.0,20, 9999.9, 0, 9999.9, 0,   6.8,18,   1.5,20,   4.1, 999.9,   45.3 ,  26.4 , 0.00I,999.9, 000000,
160200,99999, 20100215,   35.3,20,   22.0,20, 9999.9, 0, 9999.9, 0,   5.9,18,   3.5,20,  14.0, 999.9,   44.6*,  22.8 , 0.00I,999.9, 000000,
160200,99999, 20100216,   38.3,18,   24.3,18, 9999.9, 0, 9999.9, 0,   6.3,18,   1.7,18,   5.1, 999.9,   44.6*,  32.0*, 0.00I,999.9, 000000,
160200,99999, 20100217,   41.9,18,   26.0,18, 9999.9, 0, 9999.9, 0,   7.0,18,   1.6,18,   4.1, 999.9,   48.2*,  33.8*, 0.00I,999.9, 000000,
160200,99999, 20100218,   43.9,17,   35.3,17, 9999.9, 0, 9999.9, 0,   5.9,17,   2.3,17,   5.1, 999.9,   51.8*,  35.6*,99.99 ,999.9, 010000,
160200,99999, 20100219,   39.4,15,   36.9,15, 9999.9, 0, 9999.9, 0,   3.8,15,   1.9,15,   5.1, 999.9,   41.0*,  37.4*,99.99 ,999.9, 110000,
160200,99999, 20100220,   44.9,16,   20.9,16, 9999.9, 0, 9999.9, 0,   6.8,16,   9.9,16,  15.9,  27.0,   48.2*,  35.6*, 0.00I,999.9, 000000,
160200,99999, 20100221,   39.2,17,   21.4,17, 9999.9, 0, 9999.9, 0,   6.5,17,   2.2,17,   7.0, 999.9,   48.2*,  28.4*, 0.00I,999.9, 000000,
160200,99999, 20100222,   38.4,18,   29.5,18, 9999.9, 0, 9999.9, 0,   7.0,18,   1.2,18,   2.9, 999.9,   41.0*,  35.6*, 0.00I,999.9, 000000,
160200,99999, 20100223,   42.5,18,   31.5,18, 9999.9, 0, 9999.9, 0,   6.9,18,   1.9,18,   6.0, 999.9,   51.8*,  35.6*, 0.00I,999.9, 000000,
160200,99999, 20100224,   44.8,18,   34.2,18, 9999.9, 0, 9999.9, 0,   7.0,18,   1.9,18,   6.0, 999.9,   53.6*,  35.6*, 0.00I,999.9, 000000,
160200,99999, 20100225,   48.9,17,   36.2,16, 9999.9, 0, 9999.9, 0,   7.0,17,   4.9,17,   9.9, 999.9,   57.2*,  37.4*, 0.00I,999.9, 000000,
160200,99999, 20100226,   42.4,18,   39.2,18, 9999.9, 0, 9999.9, 0,   5.4,18,   2.1,18,   2.9, 999.9,   44.6*,  35.6*,99.99 ,999.9, 010000,
160200,99999, 20100227,   43.9,18,   27.7,18, 9999.9, 0, 9999.9, 0,   6.4,18,   1.7,18,   2.9, 999.9,   53.6*,  32.0*, 0.00I,999.9, 000000,
160200,99999, 20100228,   44.5,18,   32.7,18, 9999.9, 0, 9999.9, 0,   7.0,18,   2.9,18,   7.0, 999.9,   48.2*,  39.2*,99.99 ,999.9, 010000,
160200,99999, 20100301,   48.3,18,   31.9,18, 9999.9, 0, 9999.9, 0,   6.4,18,   3.0,18,   6.0, 999.9,   59.0*,  33.8*, 0.00I,999.9, 000000,
160200,99999, 20100302,   50.3,18,   28.7,18, 9999.9, 0, 9999.9, 0,   6.8,18,   3.9,18,  11.1, 999.9,   60.8*,  39.2*, 0.00I,999.9, 000000,
160200,99999, 20100303,   47.8,16,   29.1,16, 9999.9, 0, 9999.9, 0,   6.5,16,   4.3,16,   9.9, 999.9,   53.6*,  35.6*, 0.00I,999.9, 000000,
160200,99999, 20100304,   48.4,17,   27.8,17, 9999.9, 0, 9999.9, 0,   5.6,17,   6.4,17,  18.1,  28.9,   57.2*,  39.2*, 0.00I,999.9, 000000,
160200,99999, 20100305,   40.8,18,    1.5,18, 9999.9, 0, 9999.9, 0,   6.4,18,  12.9,18,  15.9,  25.1,   55.4*,  33.8*, 0.00I,999.9, 000000,
160200,99999, 20100306,   34.7,16,    8.4,16, 9999.9, 0, 9999.9, 0,   6.5,16,   2.8,16,   7.0, 999.9,   41.0*,  24.8*, 0.00I,999.9, 000000,
160200,99999, 20100307,   35.8,18,    8.5,18, 9999.9, 0, 9999.9, 0,   6.5,18,   2.9,18,   4.1, 999.9,   46.4*,  26.6*, 0.00I,999.9, 000000,
160200,99999, 20100308,   37.7,18,    0.4,18, 9999.9, 0, 9999.9, 0,   6.2,18,   5.9,18,  15.0,  20.0,   48.2*,  26.6*, 0.00I,999.9, 000000,
160200,99999, 20100309,   36.7,18,    4.6,18, 9999.9, 0, 9999.9, 0,   6.8,18,   5.9,18,  13.0,  30.9,   42.8*,  24.8*, 0.00I,999.9, 000000,
160200,99999, 20100310,   41.9,18,   24.3,18, 9999.9, 0, 9999.9, 0,   6.9,18,   4.1,18,   8.9, 999.9,   50.0*,  35.6*,99.99 ,999.9, 010000,
160200,99999, 20100311,   41.2,18,   30.9,18, 9999.9, 0, 9999.9, 0,   6.6,18,   5.8,18,   8.9, 999.9,   48.2*,  33.8*,99.99 ,999.9, 001000,
160200,99999, 20100312,   44.1,18,   28.7,18, 9999.9, 0, 9999.9, 0,   6.1,18,   3.2,18,   8.0, 999.9,   53.6*,  33.8*, 0.00I,999.9, 000000,
160200,99999, 20100313,   45.9,18,   18.9,18, 9999.9, 0, 9999.9, 0,   6.2,18,   5.1,18,  12.0,  20.0,   57.2*,  30.2*, 0.00I,999.9, 000000,
160200,99999, 20100314,   51.1,17,   18.1,17, 9999.9, 0, 9999.9, 0,   6.2,17,   4.9,17,  13.0,  22.9,   62.6*,  32.0*, 0.00I,999.9, 000000,
160200,99999, 20100315,   48.8,18,   16.0,18, 9999.9, 0, 9999.9, 0,   6.8,18,   5.9,18,  12.0,  28.9,   57.2*,  33.8*, 0.00I,999.9, 000000,
160200,99999, 20100316,   49.6,18,   20.6,18, 9999.9, 0, 9999.9, 0,   6.4,18,   6.0,18,  15.0,  22.0,   62.6*,  30.2*, 0.00I,999.9, 000000,
160200,99999, 20100317,   46.3,17,   24.0,17, 9999.9, 0, 9999.9, 0,   6.5,17,   1.6,17,   2.9, 999.9,   59.0 ,  32.0*, 0.00I,999.9, 000000,
